itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort,starting_index,copied,remove,positive_avg_adjuster,negative_avg_adjuster
ITEM00936,2025-06-17 08:02:45,2025-08-16 16:07:56,sold,One-Piece,Dress,Evening Dress,Men,7,"0,0,0,85,0,15,0,0",Multicolor,44,Zara,bulkWholesale,17.67,66.92,heavy,935,False,False,,-0.3
ITEM00937,2025-06-30 13:46:27,2025-08-17 13:57:29,sold,Bottomwear,Pants,Chinos,Men,3,"0,54,46,0,0,0,0,0",Multicolor,40,Levi's,userSellIn,9.52,28.49,none,936,False,False,,-0.3
ITEM00938,2025-06-24 23:31:26,2025-09-01 06:55:50,sold,Accessories,General,Scarf,Men,4,"40,0,0,60,0,0,0,0",Black,L,Zara,userSellIn,14.79,22.29,heavy,937,False,False,0.035,-0.355
ITEM00939,2025-07-03 12:35:04,2025-08-12 01:12:45,sold,Topwear,Jacket,Hoodie,Women,3,"0,0,0,0,0,0,0,100",Red,S,Adidas,bulkWholesale,18.86,60.61,moderate,938,False,False,0.65,
ITEM00940,2025-07-05 09:42:12,2025-09-16 18:43:47,sold,Footwear,Shoes,Boots,Kids,10,"44,56,0,0,0,0,0,0",Multicolor,34,Patagonia,donation,23.94,62.68,heavy,939,False,True,0.2,-0.28350000000000003
ITEM00941,2025-06-13 20:51:35,2025-07-22 20:49:33,recycled,Footwear,Shoes,Sneakers,Kids,1,"60,0,0,40,0,0,0,0",Green,XL,Levi's,donation,21.84,0.0,none,940,False,False,0.175,-0.017
ITEM00942,2025-06-06 07:49:27,2025-09-01 04:35:34,sold,Footwear,Shoes,Boots,Unisex,6,"0,41,59,0,0,0,0,0",Beige,L,Gucci,bulkWholesale,21.61,42.47,none,941,False,True,,-0.20850000000000002
ITEM00943,2025-06-22 16:01:03,2025-09-27 15:31:54,sold,One-Piece,Dress,Evening Dress,Kids,5,"0,0,60,0,0,0,0,40",Green,42,Levi's,bulkWholesale,7.83,16.12,none,942,False,False,0.2,
ITEM00944,2025-06-19 12:42:07,2025-09-30 01:34:24,sold,Accessories,General,Handbag,Unisex,3,"0,0,0,0,100,0,0,0",Red,S,Adidas,bulkWholesale,25.91,73.72,minor,943,False,False,,-0.405
ITEM00945,2025-07-02 17:49:39,2025-09-09 22:06:00,sold,Topwear,Shirt,T-Shirt,Unisex,6,"0,0,0,0,0,0,7,93",Blue,44,Zara,bulkWholesale,10.46,38.55,moderate,944,False,False,1.2,-0.4
ITEM00946,2025-06-22 11:59:42,2025-08-13 01:07:23,sold,Bottomwear,Pants,Jeans,Women,9,"100,0,0,0,0,0,0,0",Green,M,Gucci,donation,24.21,61.39,moderate,945,False,True,0.1,-0.1
ITEM00947,2025-06-16 02:42:08,2025-09-24 04:52:20,disposed,Footwear,Shoes,Sneakers,Kids,1,"51,0,0,0,0,0,0,49",White,Kids,Nike,donation,29.13,0.0,moderate,946,False,False,0.175,-0.017
ITEM00948,2025-06-16 20:31:14,2025-08-07 02:13:14,sold,Bottomwear,Skirt,Mini Skirt,Unisex,9,"0,0,0,0,65,0,35,0",Multicolor,S,Patagonia,userSellIn,29.89,103.27,moderate,947,False,False,,-0.25
ITEM00949,2025-06-11 14:10:01,2025-07-27 07:35:39,sold,Footwear,Shoes,Sneakers,Kids,9,"0,0,0,91,0,0,0,9",Beige,34,Uniqlo,donation,7.34,20.96,minor,948,False,False,0.2,-0.0585
ITEM00950,2025-06-19 22:26:20,2025-08-27 06:20:16,sold,One-Piece,Dress,Summer Dress,Kids,8,"69,0,0,31,0,0,0,0",White,M,Nike,bulkWholesale,17.06,52.54,heavy,949,False,False,0.2,-0.05
ITEM00951,2025-06-25 22:40:30,2025-08-09 09:21:53,sold,Bottomwear,Skirt,Mini Skirt,Unisex,3,"0,0,0,0,100,0,0,0",White,40,Levi's,userSellIn,24.72,88.99,moderate,950,False,False,,-0.4
ITEM00952,2025-06-10 09:41:52,2025-08-02 03:09:10,disposed,Footwear,Shoes,Sneakers,Women,0,"0,0,0,0,0,0,100,0",Beige,XS,H&M,donation,14.62,0.0,minor,951,False,False,0.1,-0.017
ITEM00953,2025-06-18 03:24:04,2025-09-28 19:36:11,sold,Accessories,General,Handbag,Women,10,"0,0,0,0,100,0,0,0",Multicolor,XS,Uniqlo,userSellIn,29.22,62.59,minor,952,False,True,0.1,-0.48
ITEM00954,2025-06-10 05:53:40,2025-08-21 16:10:59,sold,Topwear,Shirt,T-Shirt,Women,3,"0,0,0,100,0,0,0,0",Red,M,Gucci,bulkWholesale,10.19,26.54,heavy,953,False,False,0.65,
ITEM00955,2025-06-16 15:53:07,2025-08-31 19:43:41,disposed,Bottomwear,Pants,Shorts,Men,2,"0,36,0,0,0,0,0,64",Blue,Kids,Adidas,donation,5.93,0.0,moderate,954,False,True,,-0.3
ITEM00956,2025-06-09 10:23:27,2025-09-20 06:07:16,sold,Topwear,Shirt,T-Shirt,Men,5,"51,0,0,0,0,0,49,0",Multicolor,M,Levi's,bulkWholesale,14.0,26.97,heavy,955,False,False,1.2,-0.3
ITEM00957,2025-07-01 06:36:57,2025-09-14 14:54:27,sold,Topwear,Jacket,Hoodie,Unisex,8,"0,0,0,52,0,48,0,0",Blue,XL,Zara,userSellIn,18.61,69.98,minor,956,False,False,1.2,-0.225
ITEM00958,2025-06-28 15:42:41,2025-10-01 05:45:24,sold,Bottomwear,Skirt,Mini Skirt,Unisex,9,"0,43,0,57,0,0,0,0",Multicolor,40,Gucci,donation,0.89,2.43,heavy,957,False,False,,-0.25
ITEM00959,2025-07-01 03:54:41,2025-08-31 21:17:46,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,55,0,0,45,0,0,0",Blue,Kids,Zara,bulkWholesale,23.12,35.36,moderate,958,False,True,,-0.4
ITEM00960,2025-07-01 08:23:25,2025-08-07 08:21:20,sold,One-Piece,Dress,Casual Dress,Women,9,"100,0,0,0,0,0,0,0",Red,34,Uniqlo,userSellIn,9.2,18.73,moderate,959,False,False,0.1,-0.1
ITEM00961,2025-06-23 07:47:20,2025-08-19 23:50:11,sold,Topwear,Jacket,Blazer,Kids,5,"0,0,0,61,0,0,0,39",Red,38,Uniqlo,userSellIn,11.61,41.97,minor,960,False,False,0.7,
ITEM00962,2025-06-12 03:10:01,2025-09-23 01:54:08,sold,Bottomwear,Pants,Shorts,Unisex,5,"0,100,0,0,0,0,0,0",Red,S,Adidas,donation,14.32,35.7,heavy,961,False,False,,-0.4
ITEM00963,2025-07-01 18:48:04,2025-07-24 09:42:32,sold,One-Piece,Dress,Casual Dress,Unisex,5,"0,0,100,0,0,0,0,0",Grey,Kids,Levi's,donation,19.1,69.04,moderate,962,False,False,,-0.4
ITEM00964,2025-07-03 04:51:03,2025-10-03 03:06:51,sold,Footwear,Shoes,Heels,Women,9,"0,0,0,52,0,0,0,48",Grey,36,Adidas,bulkWholesale,23.08,50.95,minor,963,False,False,0.1,-0.0585
ITEM00965,2025-06-20 16:44:28,2025-09-05 07:52:07,sold,Footwear,Shoes,Heels,Kids,3,"0,0,0,48,0,52,0,0",Grey,44,Gucci,donation,25.54,83.32,moderate,964,False,False,0.2,-0.017
ITEM00966,2025-07-01 00:54:43,2025-08-07 09:36:00,sold,Topwear,Shirt,T-Shirt,Men,5,"100,0,0,0,0,0,0,0",White,36,H&M,userSellIn,3.02,4.55,heavy,965,False,True,1.2,-0.3
ITEM00967,2025-06-16 09:04:01,2025-08-15 19:21:55,sold,One-Piece,Dress,Summer Dress,Unisex,4,"100,0,0,0,0,0,0,0",Beige,S,Levi's,donation,26.54,103.81,heavy,966,False,False,0.035,-0.4
ITEM00968,2025-06-30 07:11:15,2025-08-03 05:59:13,sold,Footwear,Shoes,Sneakers,Women,10,"0,43,0,0,0,0,0,57",Black,34,Adidas,bulkWholesale,9.17,18.84,heavy,967,False,False,0.1,-0.28350000000000003
ITEM00969,2025-06-14 05:58:15,2025-08-02 09:23:57,sold,Accessories,General,Belt,Women,9,"0,0,0,0,66,0,0,34",Grey,XL,Nike,donation,23.69,80.95,none,968,False,False,0.1,-0.255
ITEM00970,2025-06-23 01:19:56,2025-07-27 00:15:44,sold,Topwear,Jacket,Blazer,Kids,5,"73,0,0,0,0,0,0,27",Blue,44,Uniqlo,userSellIn,29.36,77.0,minor,969,False,False,0.7,
ITEM00971,2025-06-26 20:20:19,2025-08-30 06:30:16,sold,Footwear,Shoes,Boots,Men,6,"0,0,0,0,0,0,0,100",Red,36,Gucci,donation,14.95,40.93,minor,970,False,False,,-0.1585
ITEM00972,2025-06-15 06:12:55,2025-07-30 16:25:09,sold,Footwear,Shoes,Boots,Unisex,3,"0,0,100,0,0,0,0,0",White,Kids,Uniqlo,userSellIn,15.32,40.99,minor,971,False,False,,-0.20850000000000002
ITEM00973,2025-06-12 22:05:15,2025-07-24 07:14:35,recycled,One-Piece,Dress,Casual Dress,Women,2,"0,0,0,0,0,100,0,0",Black,36,Adidas,bulkWholesale,0.16,0.0,none,972,False,False,0.1,
ITEM00974,2025-06-22 04:46:22,2025-08-16 02:48:53,disposed,Accessories,General,Scarf,Unisex,1,"0,0,53,0,0,0,0,47",Beige,XL,Zara,bulkWholesale,10.37,0.0,heavy,973,False,False,0.15,-0.405
ITEM00975,2025-06-27 19:23:50,2025-09-01 17:35:03,recycled,Footwear,Shoes,Boots,Men,1,"0,0,0,100,0,0,0,0",Black,44,H&M,userSellIn,4.4,0.0,none,974,False,False,0.15,-0.1585
ITEM00976,2025-06-14 17:47:25,2025-07-17 08:00:21,sold,Accessories,General,Scarf,Unisex,8,"0,0,0,0,42,0,58,0",Multicolor,42,Nike,donation,4.87,18.99,none,975,False,False,,-0.2866666666666667
ITEM00977,2025-06-23 02:15:41,2025-07-30 09:38:08,sold,One-Piece,Dress,Summer Dress,Kids,6,"0,43,0,0,0,0,57,0",Multicolor,40,Uniqlo,bulkWholesale,22.46,50.0,heavy,976,False,False,0.2,
ITEM00978,2025-06-08 20:48:42,2025-08-12 23:34:25,recycled,Accessories,General,Belt,Women,0,"0,0,0,100,0,0,0,0",White,S,Gucci,userSellIn,8.84,0.0,moderate,977,False,False,0.1,-0.41
ITEM00979,2025-06-29 04:51:35,2025-08-29 15:29:47,sold,Accessories,General,Belt,Women,8,"0,0,0,92,0,0,0,8",Grey,40,Levi's,bulkWholesale,3.92,14.1,moderate,978,False,False,0.1,-0.22999999999999998
ITEM00980,2025-06-08 11:41:47,2025-09-24 16:40:17,sold,Topwear,Jacket,Hoodie,Women,10,"0,0,0,0,21,79,0,0",Multicolor,XL,Uniqlo,bulkWholesale,22.26,50.6,minor,979,False,False,0.65,-0.55
ITEM00981,2025-06-28 21:36:03,2025-07-19 21:47:23,sold,Accessories,General,Belt,Unisex,10,"0,0,0,0,100,0,0,0",Red,M,H&M,userSellIn,23.95,49.82,moderate,980,False,False,,-0.4533333333333333
ITEM00982,2025-06-17 06:44:05,2025-08-28 11:02:08,sold,Footwear,Shoes,Boots,Men,8,"0,0,100,0,0,0,0,0",Red,38,Levi's,userSellIn,1.6,5.79,minor,981,False,False,,-0.12233333333333334
ITEM00983,2025-07-01 00:55:11,2025-09-16 16:52:10,recycled,Footwear,Shoes,Boots,Unisex,2,"0,9,0,0,0,0,0,91",White,34,H&M,donation,1.77,0.0,minor,982,False,False,,-0.20850000000000002
ITEM00984,2025-07-04 01:45:38,2025-07-22 16:32:58,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,3,"0,0,98,0,0,0,0,2",Green,XS,Patagonia,donation,21.21,54.89,moderate,983,False,True,,-0.4
ITEM00985,2025-06-14 15:51:48,2025-07-16 17:52:23,disposed,Topwear,Shirt,Blouse,Kids,0,"0,0,0,0,100,0,0,0",Blue,38,H&M,bulkWholesale,2.4,0.0,moderate,984,False,False,0.7,
ITEM00986,2025-06-18 09:41:38,2025-09-16 07:08:00,sold,Bottomwear,Skirt,Mini Skirt,Unisex,8,"0,65,0,0,0,0,35,0",Multicolor,M,Adidas,donation,9.04,21.41,moderate,985,False,True,,-0.225
ITEM00987,2025-06-29 06:50:23,2025-10-01 15:21:29,disposed,Topwear,Jacket,Hoodie,Women,2,"0,0,0,23,0,0,77,0",Grey,S,Uniqlo,donation,5.97,0.0,moderate,986,False,False,0.65,
ITEM00988,2025-06-14 02:56:54,2025-07-26 02:50:55,recycled,Bottomwear,Skirt,Mini Skirt,Unisex,1,"0,0,79,0,0,0,0,21",Blue,XS,Levi's,bulkWholesale,15.83,0.0,heavy,987,False,False,0.15,-0.4
ITEM00989,2025-06-19 10:18:33,2025-08-14 12:03:41,sold,One-Piece,Dress,Summer Dress,Kids,3,"0,0,0,0,0,0,0,100",Beige,Kids,Adidas,userSellIn,12.14,30.79,moderate,988,False,False,0.2,
ITEM00990,2025-06-27 14:46:44,2025-07-30 10:33:15,sold,Footwear,Shoes,Sneakers,Women,8,"0,39,0,61,0,0,0,0",Blue,42,Nike,userSellIn,11.15,36.25,minor,989,False,False,0.1,-0.0335
ITEM00991,2025-07-05 12:19:46,2025-07-20 20:27:11,recycled,One-Piece,Dress,Casual Dress,Unisex,1,"0,78,0,0,0,0,22,0",Blue,Kids,Adidas,bulkWholesale,14.53,0.0,minor,990,False,False,0.15,-0.4
ITEM00992,2025-06-09 18:03:30,2025-08-19 03:04:52,sold,Bottomwear,Skirt,Mini Skirt,Women,10,"0,0,0,0,0,0,100,0",Multicolor,XL,Patagonia,donation,19.22,48.68,moderate,991,False,False,0.1,-0.55
ITEM00993,2025-07-03 13:23:02,2025-09-24 08:22:21,sold,Topwear,Jacket,Winter Coat,Men,10,"0,0,0,32,0,0,68,0",White,42,Gucci,userSellIn,8.29,16.14,moderate,992,False,True,1.2,-0.42500000000000004
ITEM00994,2025-06-15 03:21:02,2025-07-25 19:33:20,sold,Bottomwear,Pants,Shorts,Kids,8,"0,0,46,0,0,0,0,54",Blue,S,Gucci,bulkWholesale,17.7,30.26,heavy,993,False,False,0.2,-0.05
ITEM00995,2025-06-22 01:40:02,2025-09-16 01:37:01,sold,Accessories,General,Scarf,Women,9,"0,0,100,0,0,0,0,0",Red,44,Nike,userSellIn,4.85,15.37,none,994,False,False,0.1,-0.255
ITEM00996,2025-06-16 12:14:57,2025-09-12 01:02:21,disposed,One-Piece,Dress,Evening Dress,Kids,1,"0,0,72,0,0,0,28,0",Beige,XL,Patagonia,bulkWholesale,15.99,0.0,moderate,995,False,False,0.175,
ITEM00997,2025-06-10 10:58:58,2025-08-01 01:11:01,sold,Footwear,Shoes,Heels,Women,3,"25,75,0,0,0,0,0,0",Black,M,Nike,bulkWholesale,27.37,76.21,minor,996,False,False,0.1,-0.017
ITEM00998,2025-06-28 03:37:00,2025-07-30 07:33:46,sold,Topwear,Jacket,Hoodie,Unisex,10,"0,0,0,100,0,0,0,0",Grey,34,H&M,userSellIn,5.19,15.12,minor,997,False,False,1.2,-0.47500000000000003
ITEM00999,2025-06-21 20:11:19,2025-07-17 16:53:03,sold,Topwear,Jacket,Winter Coat,Men,5,"0,100,0,0,0,0,0,0",White,44,H&M,bulkWholesale,5.26,11.38,moderate,998,False,True,1.2,-0.3
ITEM01000,2025-06-15 22:01:55,2025-09-18 01:45:53,sold,Bottomwear,Skirt,Mini Skirt,Men,6,"24,0,0,0,0,76,0,0",Green,M,Adidas,donation,10.29,28.49,moderate,999,False,False,,-0.3
ITEM00005,2025-06-11 19:22:40,2025-08-27 18:40:07,sold,Topwear,Shirt,Blouse,Men,9,"0,0,61,39,0,0,0,0",Red,34,Adidas,userSellIn,13.23,22.41,none,4,True,False,1.2,-0.2
ITEM00005,2025-06-11 19:22:40,2025-08-27 18:40:07,sold,Topwear,Shirt,Blouse,Men,9,"0,0,61,39,0,0,0,0",Red,34,Adidas,userSellIn,13.23,22.41,none,4,True,False,1.2,-0.2
ITEM00006,2025-06-08 16:12:17,2025-07-19 02:14:20,sold,Topwear,Shirt,T-Shirt,Kids,10,"0,0,0,0,0,0,0,100",Multicolor,S,Patagonia,bulkWholesale,24.63,44.76,none,5,True,False,0.7,-0.55
ITEM00022,2025-06-17 06:35:29,2025-09-27 22:43:18,disposed,Bottomwear,Pants,Chinos,Women,2,"0,0,0,100,0,0,0,0",Red,34,Adidas,userSellIn,14.74,0.0,moderate,21,True,False,0.1,
ITEM00023,2025-07-02 18:33:31,2025-08-08 21:15:01,disposed,Topwear,Jacket,Hoodie,Men,1,"0,0,0,0,0,100,0,0",Beige,XL,Adidas,donation,10.28,0.0,heavy,22,True,False,0.6749999999999999,-0.3
ITEM00037,2025-06-10 07:22:58,2025-07-16 12:09:53,disposed,Topwear,Shirt,Polo,Kids,0,"0,0,0,0,0,0,0,100",Grey,44,H&M,bulkWholesale,11.9,0.0,none,36,True,False,0.7,
ITEM00046,2025-07-04 22:29:10,2025-08-03 06:06:33,sold,Topwear,Jacket,Blazer,Men,5,"0,0,0,0,0,0,0,100",Beige,L,H&M,userSellIn,17.13,38.33,heavy,45,True,True,1.2,-0.3
ITEM00048,2025-06-09 23:58:45,2025-07-15 19:33:44,sold,Topwear,Shirt,Blouse,Unisex,7,"0,0,100,0,0,0,0,0",Green,S,Levi's,bulkWholesale,29.61,69.62,none,47,True,False,1.2,-0.4
ITEM00048,2025-06-09 23:58:45,2025-07-15 19:33:44,sold,Topwear,Shirt,Blouse,Unisex,7,"0,0,100,0,0,0,0,0",Green,S,Levi's,bulkWholesale,29.61,69.62,none,47,True,False,1.2,-0.4
ITEM00049,2025-06-08 04:46:12,2025-09-16 07:54:35,sold,Topwear,Jacket,Winter Coat,Kids,6,"0,0,0,29,0,71,0,0",Multicolor,Kids,Nike,donation,11.29,29.35,heavy,48,True,False,0.7,
ITEM00052,2025-06-30 02:28:38,2025-08-27 11:55:55,recycled,Topwear,Shirt,Polo,Unisex,2,"0,0,0,0,0,100,0,0",Beige,44,Patagonia,userSellIn,21.99,0.0,moderate,51,True,True,1.2,-0.4
ITEM00052,2025-06-30 02:28:38,2025-08-27 11:55:55,recycled,Topwear,Shirt,Polo,Unisex,2,"0,0,0,0,0,100,0,0",Beige,44,Patagonia,userSellIn,21.99,0.0,moderate,51,True,False,1.2,-0.4
ITEM00055,2025-06-27 15:20:37,2025-09-03 17:00:39,sold,Footwear,Shoes,Boots,Women,4,"79,0,0,0,0,0,0,21",Green,36,Patagonia,donation,0.03,0.09,minor,54,True,False,0.0675,-0.017
ITEM00074,2025-06-08 12:45:32,2025-08-02 03:17:58,sold,Topwear,Shirt,T-Shirt,Unisex,6,"100,0,0,0,0,0,0,0",Black,M,Gucci,userSellIn,27.34,96.67,none,73,True,True,1.2,-0.4
ITEM00075,2025-06-19 20:51:09,2025-08-30 03:54:07,sold,Accessories,General,Handbag,Women,5,"100,0,0,0,0,0,0,0",Multicolor,40,Zara,bulkWholesale,28.45,79.08,heavy,74,True,True,0.1,-0.41
ITEM00082,2025-06-24 22:59:10,2025-09-25 05:12:31,sold,Topwear,Shirt,Polo,Men,9,"0,0,0,0,69,0,31,0",Blue,XS,Adidas,bulkWholesale,21.47,78.88,minor,81,True,True,1.2,-0.2
ITEM00088,2025-06-10 12:58:29,2025-08-06 22:14:27,sold,Topwear,Jacket,Hoodie,Unisex,5,"0,0,0,0,0,100,0,0",Multicolor,XL,H&M,donation,14.39,49.57,heavy,87,True,False,1.2,-0.4
ITEM00088,2025-06-10 12:58:29,2025-08-06 22:14:27,sold,Topwear,Jacket,Hoodie,Unisex,5,"0,0,0,0,0,100,0,0",Multicolor,XL,H&M,donation,14.39,49.57,heavy,87,True,False,1.2,-0.4
ITEM00093,2025-06-06 21:20:54,2025-09-08 01:30:43,disposed,Bottomwear,Pants,Jeans,Kids,0,"56,0,0,0,44,0,0,0",Green,XL,Nike,bulkWholesale,23.1,0.0,none,92,True,False,0.2,
ITEM00094,2025-06-11 22:05:48,2025-08-11 14:49:49,sold,Topwear,Jacket,Hoodie,Women,8,"0,24,0,0,0,0,0,76",Grey,42,Zara,userSellIn,23.75,90.51,moderate,93,True,False,0.65,-0.05
ITEM00095,2025-07-01 09:14:07,2025-07-24 05:10:03,sold,Topwear,Shirt,T-Shirt,Unisex,7,"0,0,0,79,0,21,0,0",Beige,40,Uniqlo,bulkWholesale,21.25,38.84,heavy,94,True,False,1.2,-0.4
ITEM00102,2025-07-01 18:10:06,2025-09-11 10:21:19,sold,Topwear,Jacket,Blazer,Men,5,"0,0,0,0,43,57,0,0",Beige,40,Uniqlo,donation,29.15,57.77,heavy,101,True,True,1.2,-0.3
ITEM00103,2025-06-15 05:01:24,2025-09-03 10:10:20,sold,Topwear,Shirt,Polo,Unisex,4,"0,0,0,58,0,0,42,0",Black,42,Patagonia,bulkWholesale,14.05,37.57,heavy,102,True,False,0.6174999999999999,-0.4
ITEM00108,2025-07-04 18:06:35,2025-07-26 09:51:12,sold,Accessories,General,Scarf,Kids,6,"100,0,0,0,0,0,0,0",Green,44,Levi's,donation,15.41,32.09,minor,107,True,False,0.2,-0.41
ITEM00109,2025-06-09 16:18:13,2025-10-03 12:01:17,sold,Topwear,Jacket,Blazer,Women,6,"0,0,0,0,50,50,0,0",White,M,Uniqlo,donation,3.8,10.5,heavy,108,True,False,0.65,
ITEM00110,2025-06-18 09:39:50,2025-09-27 23:47:56,sold,Accessories,General,Belt,Kids,7,"0,0,0,0,100,0,0,0",White,M,Uniqlo,donation,6.59,14.46,minor,109,True,True,0.2,-0.41
ITEM00112,2025-06-13 16:00:54,2025-09-12 08:56:04,disposed,Topwear,Jacket,Hoodie,Unisex,1,"0,0,57,0,0,0,0,43",Red,L,Gucci,donation,15.13,0.0,minor,111,True,False,0.6749999999999999,-0.4
ITEM00115,2025-06-29 17:13:53,2025-09-20 04:04:03,recycled,One-Piece,Dress,Evening Dress,Kids,2,"0,0,0,100,0,0,0,0",Multicolor,Kids,Gucci,userSellIn,12.87,0.0,minor,114,True,False,0.2,
ITEM00118,2025-06-06 23:48:42,2025-07-24 21:15:44,sold,Topwear,Shirt,Polo,Women,5,"0,100,0,0,0,0,0,0",White,M,Adidas,donation,10.84,39.23,heavy,117,True,False,0.65,
ITEM00120,2025-06-19 08:44:52,2025-07-24 17:19:31,recycled,Topwear,Shirt,Blouse,Men,1,"93,0,0,7,0,0,0,0",Multicolor,44,Levi's,userSellIn,4.0,0.0,moderate,119,True,False,0.6749999999999999,-0.3
ITEM00127,2025-06-26 11:48:31,2025-09-30 20:20:30,sold,Footwear,Shoes,Heels,Kids,10,"0,0,0,0,0,0,0,100",Green,M,Levi's,donation,5.48,11.3,heavy,126,True,False,0.2,-0.28350000000000003
ITEM00131,2025-06-21 22:14:39,2025-09-29 02:48:42,recycled,Bottomwear,Pants,Shorts,Men,1,"32,68,0,0,0,0,0,0",Multicolor,L,Zara,donation,22.02,0.0,none,130,True,False,0.15,-0.3
ITEM00137,2025-06-14 12:11:04,2025-09-22 08:35:36,sold,Topwear,Jacket,Blazer,Unisex,3,"0,0,0,0,0,0,0,100",Beige,34,Zara,donation,9.09,21.65,moderate,136,True,True,1.2,-0.4
ITEM00137,2025-06-14 12:11:04,2025-09-22 08:35:36,sold,Topwear,Jacket,Blazer,Unisex,3,"0,0,0,0,0,0,0,100",Beige,34,Zara,donation,9.09,21.65,moderate,136,True,False,1.2,-0.4
ITEM00142,2025-06-19 23:14:28,2025-08-28 23:52:40,sold,Bottomwear,Pants,Chinos,Women,3,"0,0,100,0,0,0,0,0",Grey,L,H&M,donation,16.86,26.02,heavy,141,True,False,0.1,
ITEM00153,2025-07-05 15:26:47,2025-07-31 22:34:42,sold,Topwear,Shirt,Blouse,Men,6,"0,0,0,0,0,0,100,0",Multicolor,40,Gucci,userSellIn,0.19,0.53,heavy,152,True,False,1.2,-0.3
ITEM00157,2025-07-04 05:13:42,2025-09-22 12:44:09,sold,Topwear,Shirt,Blouse,Men,3,"0,0,0,0,100,0,0,0",Multicolor,38,Zara,userSellIn,1.91,7.51,none,156,True,True,1.2,-0.3
ITEM00170,2025-06-06 16:25:11,2025-07-21 13:55:29,sold,Topwear,Jacket,Winter Coat,Unisex,8,"0,0,3,0,0,0,97,0",White,38,Zara,donation,22.89,82.74,heavy,169,True,True,1.2,-0.225
ITEM00170,2025-06-06 16:25:11,2025-07-21 13:55:29,sold,Topwear,Jacket,Winter Coat,Unisex,8,"0,0,3,0,0,0,97,0",White,38,Zara,donation,22.89,82.74,heavy,169,True,False,1.2,-0.225
ITEM00172,2025-06-15 23:53:27,2025-08-23 01:32:05,sold,Topwear,Jacket,Hoodie,Men,6,"0,0,0,0,33,0,67,0",Black,40,Uniqlo,bulkWholesale,3.56,10.73,heavy,171,True,False,1.2,-0.3
ITEM00178,2025-07-01 22:15:35,2025-09-14 17:30:41,sold,Footwear,Shoes,Boots,Kids,4,"0,65,0,0,0,0,0,35",Green,40,H&M,userSellIn,8.36,24.78,heavy,177,True,False,0.11750000000000001,-0.017
ITEM00187,2025-06-11 22:43:40,2025-07-25 00:45:52,sold,Topwear,Jacket,Blazer,Unisex,10,"0,0,0,0,0,0,0,100",Blue,44,Zara,userSellIn,12.29,28.34,heavy,186,True,True,1.2,-0.47500000000000003
ITEM00199,2025-07-02 02:08:04,2025-09-25 12:01:41,recycled,Accessories,General,Scarf,Kids,2,"0,0,0,0,0,100,0,0",White,S,Adidas,bulkWholesale,26.59,0.0,heavy,198,True,True,0.2,-0.41
ITEM00200,2025-06-13 00:20:59,2025-09-24 11:22:58,disposed,Topwear,Jacket,Winter Coat,Women,0,"0,0,0,100,0,0,0,0",Red,34,H&M,donation,9.55,0.0,heavy,199,True,False,0.65,
ITEM00208,2025-07-01 12:24:10,2025-09-02 22:43:11,sold,Topwear,Shirt,T-Shirt,Kids,10,"0,0,0,0,0,0,0,100",Beige,Kids,Uniqlo,bulkWholesale,11.24,41.1,none,207,True,True,0.7,-0.55
ITEM00212,2025-06-26 01:09:01,2025-08-04 00:57:14,sold,Topwear,Shirt,Polo,Men,8,"0,0,0,0,0,0,0,100",Beige,42,Gucci,donation,17.82,59.88,moderate,211,True,True,1.2,-0.175
ITEM00225,2025-06-19 01:10:12,2025-09-03 18:24:08,recycled,One-Piece,Dress,Evening Dress,Unisex,1,"0,0,0,0,0,0,100,0",White,XS,Zara,bulkWholesale,13.09,0.0,minor,224,True,False,0.15,-0.4
ITEM00229,2025-07-05 16:02:31,2025-09-10 09:46:37,disposed,Topwear,Jacket,Blazer,Men,0,"4,0,96,0,0,0,0,0",Green,XS,H&M,userSellIn,6.45,0.0,heavy,228,True,True,1.2,-0.3
ITEM00230,2025-06-21 21:10:07,2025-08-29 23:44:47,disposed,Footwear,Shoes,Heels,Kids,1,"0,0,0,0,28,0,0,72",Blue,S,Zara,donation,0.19,0.0,none,229,True,False,0.175,-0.017
ITEM00237,2025-06-14 16:30:30,2025-08-20 06:37:48,sold,Topwear,Jacket,Blazer,Unisex,8,"0,0,0,0,100,0,0,0",White,L,Nike,donation,5.28,20.21,moderate,236,True,True,1.2,-0.225
ITEM00239,2025-06-22 14:46:35,2025-08-06 15:34:47,disposed,Topwear,Shirt,Blouse,Women,1,"0,54,0,0,0,46,0,0",Multicolor,L,H&M,bulkWholesale,10.26,0.0,minor,238,True,False,0.48333333333333334,
ITEM00240,2025-06-13 11:30:52,2025-09-30 00:36:05,sold,Topwear,Jacket,Blazer,Kids,7,"0,29,71,0,0,0,0,0",Black,M,Zara,bulkWholesale,9.65,29.0,moderate,239,True,False,0.7,
ITEM00243,2025-06-28 14:42:27,2025-09-23 20:06:50,recycled,Topwear,Jacket,Blazer,Kids,0,"0,0,0,0,100,0,0,0",Beige,L,Zara,donation,18.67,0.0,minor,242,True,False,0.7,
